date,GLD,HYG,LQD,QQQ,SPY,TLT,AAPL,MSFT,XOM,JPM,NVDA
2021/4/28,166.91,66.55,108.41,328.98,389.84,117.75,133.58,254.56,58.11,152.23,611.07001
2021/4/29,166.22,66.62,108.28,330.16,392.33,117.41,133.48,252.51,58.94,155.19,612.98999
2021/4/30,165.66,66.59,108.5,328,389.75,117.68,131.46,252.18,57.24,153.81,600.38
2021/5/3,167.81,66.62,108.76,326.25,390.59,117.75,132.54,251.86,58.82,153.36,593.46997
2021/5/4,166.58,66.58,108.83,320.38,388.18,118.55,127.85,247.79,59.19,155.48,574.04999
2021/5/5,167.27,66.71,108.96,319.3,388.3,118.74,128.1,246.47,60.97,157.52,578.34003
2021/5/6,170.06,66.69,109.17,321.71,391.4,118.94,129.74,249.73,61.55,160.69,580.91998
2021/5/7,171.59,66.73,109.21,324.32,394.25,118.35,130.21,252.46,62.43,161.24001,592.48999
2021/5/10,172.11,66.58,108.62,316.13,390.35,117.15,126.85,247.18,62.58,161.22,570.63
2021/5/11,172.14,66.51,108.22,315.69,386.87,116.49,125.91,246.23,60.59,158.53999,572.25
2021/5/12,170.43,66.19,107.63,307.52,378.65,115.27,122.77,239,60.04,157.45,550.34003
2021/5/13,171.13,66.43,108.04,309.9,383.19,115.45,124.97,243.03,59.3,161.5,546.60999
2021/5/14,172.69,66.64,108.63,316.74,389.08,116.52,127.45,248.15,60.77,164.00999,569.71997
2021/5/17,174.7,66.52,108.5,314.82,388.09,116.28,126.27,245.18,62.19,164.67,566.62
2021/5/18,175.04,66.36,108.15,312.69,384.74,115.98,124.85,243.08,60.43,162.35001,560.63
2021/5/19,175.16,66.18,107.96,313.05,383.74,115.7,124.69,243.12,58.98,161.11,562.63
2021/5/20,175.96,66.46,108.69,319.11,387.86,116.65,127.31,246.48,58.84,160.83,584.5
2021/5/21,176.04,66.56,108.77,317.34,387.55,117.03,125.43,245.17,58.92,162.66,599.66998
2021/5/24,176.35,66.64,109.07,322.68,391.5,117.46,127.1,250.78,59.61,163.53999,624.47998
2021/5/25,177.95,66.65,109.47,323.12,390.63,118.55,126.9,251.72,58.26,161.85001,625.90997
2021/5/26,177.64,66.67,109.42,324.25,391.4,118.34,126.85,251.49,58.94,161.83,628
2021/5/27,177.71,66.64,109.08,323.04,391.61,117.87,125.28,249.31,58.56,164.35001,619.52002
2021/5/28,178.38,66.62,109.18,324.06,392.31,117.68,124.61,249.68,58.37,164.24001,649.78003
2021/6/1,177.9,66.82,109.19,322.98,391.96,117.65,124.28,247.4,60.46,166.05,650.58002
2021/6/2,178.77,66.9,109.36,323.61,392.58,117.93,125.06,247.3,60.94,166.06,671.13
2021/6/3,175.27,66.76,108.93,320.24,391.12,117.48,123.54,245.71,61.18,166.17,678.78998
2021/6/4,177.16,66.91,109.7,325.68,394.7,119.09,125.89,250.79,61.45,166.44,703.13
2021/6/7,177.87,66.93,109.61,326.65,394.32,118.73,125.9,253.81,61.05,165.66,704.76001
2021/6/8,177.32,66.98,110.03,326.8,394.4,119.56,126.74,252.57,62.13,165,698.28003
2021/6/9,176.98,67.03,110.43,326.88,393.81,120.62,127.13,253.59,62.65,162.94,694.33002
2021/6/10,177.74,67.15,110.92,330.29,395.64,121.34,126.11,257.24,62.75,160.39999,697
2021/6/11,175.74,67.18,111.02,331.15,396.3,121.14,127.35,257.89,62.17,160.28999,713.01001
2021/6/14,174.71,67.12,110.61,334.32,397.19,120.22,130.48,259.89,62.07,157.57001,720.75
2021/6/15,174.05,67.11,110.69,332.14,396.46,120.07,129.64,258.36,64.33,155.17999,711.53998
2021/6/16,171.11,67.02,110.38,330.93,394.24,119.97,130.15,257.38,64.1,156.27,712.40997
2021/6/17,165.85,67.06,110.99,335.13,394.11,121.77,131.79,260.9,61.99,151.75999,746.28998
2021/6/18,164.93,67.03,111.57,332.5,388.8,124.06,130.46,259.43,60.4,147.92,745.54999
2021/6/21,166.95,67.16,110.92,334.56,394.36,121.98,132.3,262.63,62.59,150.42999,737.09003
2021/6/22,166.25,67.21,111.11,337.68,396.47,122.28,133.98,265.51,63.79,150.21001,755.46997
2021/6/23,166.14,67.14,110.93,337.85,395.99,121.96,133.7,265.27,64.26,151.12,762.28998
2021/6/24,166.04,67.35,111.15,339.94,398.34,122.16,133.41,266.69,64.52,152.50999,768.21997
2021/6/25,166.59,67.42,110.86,339.52,399.75,120.89,133.11,265.02,64.66,154.05,761.23999
2021/6/28,166.58,67.41,111.33,343.65,400.56,122.13,134.78,268.72,63.01,154.33,799.40002
2021/6/29,164.83,67.49,111.46,344.89,400.77,122.34,136.33,271.4,62.62,154.14,801.07001
2021/6/30,165.63,67.5,111.59,344.35,401.11,122.88,136.96,270.9,63.08,155.53999,800.09998
2021/7/1,166.2,67.63,111.49,344.48,403.33,122.89,137.27,271.6,63.26,157.08,808.47998
2021/7/2,167.29,67.74,111.81,348.44,406.41,123.63,139.96,277.65,63.17,156.03,819.47998
2021/7/6,168.12,67.7,112.22,349.94,405.67,125.08,142.02,277.66,61.37,153.41,827.94
2021/7/7,168.76,67.72,112.6,350.68,407.11,126.19,144.57,279.93,60.41,153.59,814.87
2021/7/8,168.65,67.58,112.66,348.57,403.79,126.68,143.24,277.42,60.14,150.94,796.10999
2021/7/9,169.21,67.69,112.18,350.74,408.1,124.9,145.11,277.94,61.23,155.77,802.01001
2021/7/12,169,67.67,112.12,352.11,409.56,124.74,144.5,277.32,61.17,158,820.5
2021/7/13,169.22,67.47,111.71,352.11,408.16,123.78,145.64,280.98,60.88,155.64999,810
2021/7/14,171.04,67.58,112.22,352.74,408.77,125.19,149.15,282.51,59.53,155.12,793.65997
2021/7/15,171.07,67.53,112.47,350.27,407.38,126.57,148.48,281.03,58.95,155.46001,758.65002
2021/7/16,169.41,67.44,112.31,347.43,404.18,126.33,146.39,280.75,57.32,151.91,726.44
2021/7/19,169.61,66.99,113.11,344.58,398.21,129.1,142.45,277.01,55.35,146.97,751.19
2021/7/20,169.39,67.32,112.96,348.58,403.92,127.86,146.15,279.32,55.96,149.71001,186.12
2021/7/21,168.76,67.49,112.56,351.28,407.19,126.24,145.4,281.4,57.76,152.86,194.10001
2021/7/22,169.09,67.52,113.02,353.6,408.04,127.43,146.8,286.14,57.11,150.92999,195.94
2021/7/23,168.56,67.66,112.97,357.73,412.24,126.58,148.56,289.67,57.04,150.64,195.58
2021/7/26,168.16,67.56,112.72,358.01,413.25,126.2,148.99,289.05,58.48,151.64999,192.94
2021/7/27,168.44,67.46,113.21,354.06,411.37,127.55,146.77,286.54,57.83,151.45,192.08
2021/7/28,169.29,67.52,113.41,355.42,411.2,127.56,144.98,286.22,58.22,151.7,195.03
2021/7/29,171.17,67.66,113.08,356.06,412.91,126.85,145.64,286.5,58.93,153,196.62
2021/7/30,169.82,67.57,113.17,354.2,410.9,127.45,145.86,284.91,57.57,151.78,194.99001
2021/8/2,169.61,67.4,113.5,354.23,410.04,128.59,145.52,284.82,57.58,151.17,197.5
2021/8/3,169.49,67.48,113.62,356.38,413.37,128.65,147.36,287.12,58.2,152.89,198.14999
2021/8/4,169.53,67.36,113.64,356.89,411.34,128.92,146.95,286.51,56.84,151.24001,202.74001
2021/8/5,168.86,67.51,113.18,359.15,413.95,128.26,147.06,289.52,57.2,153.14999,206.37
2021/8/6,164.64,67.43,112.25,357.58,414.63,126.12,146.14,289.46,57.86,157.5,203.66
2021/8/9,161.72,67.28,111.77,358.24,414.29,125.67,146.09,288.33,57.2,157.33,202.95
2021/8/10,161.77,67.13,111.52,356.41,414.81,125.09,145.6,286.44,58.18,159.25999,199.36
2021/8/11,164,67.23,111.69,355.79,415.84,125.01,145.86,286.95,58.35,161.16,196.99001
2021/8/12,164.04,67.35,111.85,357.08,417.09,124.8,148.89,289.81,57.35,161.78999,199.05
2021/8/13,166.39,67.5,112.6,358.33,417.84,126.78,149.1,292.85,56.77,159.98,201.88
2021/8/16,167.22,67.52,112.67,358.48,418.83,127.08,151.12,294.6,55.94,158.92999,199.5
2021/8/17,166.97,67.36,112.47,355.33,416.08,127.03,150.19,293.08,55.56,157.00999,194.58
2021/8/18,167.1,67.21,112.39,351.91,411.53,127.46,146.36,290.73,54.39,155.58,190.39999
2021/8/19,166.61,67.2,112.65,353.61,412.17,128.4,146.7,296.77,52.73,154.28,197.98
2021/8/20,166.7,67.36,112.73,357.27,415.45,128.48,148.19,304.36,52.74,154.72,208.16
2021/8/23,168.73,67.57,112.81,362.61,419.1,128.4,149.71,304.65,54.91,156.7,219.58
2021/8/24,168.65,67.67,112.55,363.72,419.77,127.4,149.62,302.62,55.36,157.67,217.92999
2021/8/25,167.48,67.73,112.26,364.14,420.65,126.34,148.36,302.01,55.46,160.92,222.13
2021/8/26,167.67,67.7,112.23,361.83,418.16,126.69,147.54,299.09,54.71,161.75,220.67999
2021/8/27,170.19,67.88,112.85,365.34,421.9,127.55,148.6,299.72,55.77,163.05,226.36
2021/8/30,169.35,67.97,113.04,369.44,423.76,127.89,153.12,303.59,55.16,160.44,226.88
2021/8/31,169.69,67.98,112.78,369.14,423.13,127.01,151.83,301.88,54.52,159.95,223.85001
2021/9/1,169.7,68.04,112.93,369.75,423.35,127.23,152.51,301.83,53.77,159.72,224.41
2021/9/2,169.25,68.13,113.13,369.58,424.66,127.78,153.65,301.15,55.08,160.46001,223.96001
2021/9/3,171.06,68.13,112.72,370.72,424.55,126.62,154.3,301.14,54.87,159.49001,228.42999
2021/9/7,167.71,67.95,112.19,371.24,423.04,125.55,156.69,300.18,54.55,159.21001,226.62
2021/9/8,167.29,68.03,112.54,369.95,422.52,126.41,155.11,300.21,54.05,158.5,223.39
2021/9/9,168.03,68.09,113.28,368.68,420.71,127.94,154.07,297.25,54.09,159.19,221.77
2021/9/10,167.18,67.99,112.95,365.88,417.39,126.81,148.97,295.71,53.98,157.36,224.78
2021/9/13,167.74,68.16,113.23,365.63,418.46,127.58,149.55,296.99,55.37,159.86,221.52
2021/9/14,168.82,68.13,113.57,364.59,416.2,129.12,148.12,299.79,54.58,157.07001,222.42
2021/9/15,167.83,68.23,113.44,367.3,419.68,128.67,149.03,304.82,56.42,158.16,223.41
2021/9/16,164.03,68.21,113.28,367.55,419.02,128.08,148.79,305.22,55.82,158.09,222.42
2021/9/17,163.77,68.13,113.03,363.2,414.93,127.47,146.06,299.87,55.16,157.67999,219
2021/9/20,164.94,67.89,113.38,355.69,408.02,129.05,142.94,294.3,53.69,152.96001,211.13
2021/9/21,166.04,68,113.37,356.13,407.63,128.94,143.43,294.8,53.64,152.98,212.46001
2021/9/22,165.42,68.13,113.69,359.46,411.61,129.71,145.85,298.58,55.21,155.91,219.41
2021/9/23,163.51,68.16,112.9,362.77,416.61,126.77,146.83,299.56,57.08,161.17999,224.82001
2021/9/24,163.3,68.06,112.66,363.11,417.29,125.54,146.92,299.35,57.59,163.03999,220.81
2021/9/27,163.64,67.99,112.6,360.21,416.1,125.07,145.37,294.17,59.3,166.98,216.60001
2021/9/28,162.05,67.68,111.4,350.02,407.71,123.13,141.91,283.52,59.92,166.08,206.99001
2021/9/29,161.32,67.81,111.38,349.45,408.4,123.34,142.83,284,59.88,165.95,205.17
2021/9/30,164.22,67.73,111.08,348.16,403.41,123.32,141.5,281.92,58.82,163.69,207.16
2021/10/1,164.59,67.89,111.89,350.32,408.2,124.36,142.65,289.1,60.93,167.13,207.42
2021/10/4,165.36,67.65,111.71,342.97,402.94,124.04,139.14,283.11,61.72,166.95,197.32001
2021/10/5,164.59,67.62,111.25,347.6,407.13,122.85,141.11,288.76,61.62,168.66,204.50999
2021/10/6,165.03,67.58,111.28,349.83,408.82,123.54,142,293.11,60.49,169.02,207
2021/10/7,164.16,67.59,110.79,353.04,412.36,122.25,143.29,294.85,60.66,170.09,210.75
2021/10/8,164.23,67.39,110.28,351.28,411.61,121.39,142.9,294.85,62.18,170.22,208.31
2021/10/11,163.92,67.18,110.07,348.58,408.63,121.08,142.81,294.23,61.56,166.64,206.95
2021/10/12,164.66,67.3,110.77,347.37,407.62,123.15,141.51,292.88,61.24,165.36,206.71001
2021/10/13,167.59,67.48,111.33,350.15,409.09,124.35,140.91,296.31,61.07,161,209.39
2021/10/14,168,67.86,111.86,356.6,415.97,124.81,143.76,302.75,62,163.47,217.46001
2021/10/15,165.33,67.75,111.46,358.84,419.14,124.09,144.84,304.21,62.59,166.61,218.62
2021/10/18,164.92,67.71,111.36,362.45,420.38,124.67,146.55,307.29,62.56,166.55,222.22
2021/10/19,165.45,67.76,110.75,365.19,423.62,122.95,148.76,308.23,63.5,168.57001,222.89999
2021/10/20,166.9,67.78,110.49,364.72,425.28,122.12,149.26,307.41,63.85,170.84,221.03
2021/10/21,166.75,67.61,110.25,366.95,426.39,121.97,149.48,310.76,62.69,169.5,226.92
2021/10/22,167.77,67.45,110.69,363.86,425.95,123.32,148.69,309.16,63.12,171.78,227.25999
2021/10/25,168.93,67.57,110.74,367.59,428.24,123.13,148.64,308.13,64.35,170.94,231.66
2021/10/26,167.68,67.58,111.22,368.74,428.62,124.15,149.32,310.11,65.84,171.39999,247.17
2021/10/27,168.12,67.53,111.9,369.6,426.72,126.41,148.85,323.17,64.13,167.83,244.50999
2021/10/28,168.08,67.7,111.73,373.71,430.84,125.98,152.57,324.35,64.31,170.36,249.41
2021/10/29,166.65,67.52,111.67,375.54,431.71,126.36,149.8,331.62,64.47,169.89,255.67
2021/11/1,167.52,67.45,111.47,376.83,432.46,125.45,148.96,329.37,65.63,169.8,258.26999
2021/11/2,167.16,67.61,111.9,378.4,434.2,126.01,150.02,333.13,64.82,170.47,264.01001
2021/11/3,165.77,67.74,111.62,382.42,436.86,124.71,151.49,334,63.93,170.53,265.98001
2021/11/4,167.65,67.92,112.2,387.32,438.91,126.02,150.96,336.44,64.41,168.28999,298.01001
2021/11/5,169.84,68.18,113.02,387.69,440.44,127.9,151.28,336.06,65.02,168.05,297.51999
2021/11/8,170.45,68.09,112.76,387.17,440.81,127.66,150.44,336.99,65.72,169.06,308.04001
2021/11/9,171.29,68.15,113.07,384.5,439.36,129.32,150.81,335.95,66.36,167.78,306.57001
2021/11/10,173.15,67.77,111.91,378.85,435.82,126.96,147.92,330.8,64.19,167.62,294.59
2021/11/11,174.12,67.65,111.59,379.9,435.96,126.77,147.87,332.43,64.31,167.61,303.89999
2021/11/12,174.45,67.67,111.47,383.9,439.25,126.22,149.99,336.72,63.82,166.86,303.89999
2021/11/15,174.18,67.6,110.63,383.81,439.4,124.63,150,336.07,64.37,166.56,300.25
2021/11/16,172.92,67.63,110.44,386.54,441.14,124.31,151,339.51,65.02,165.36,302.03
2021/11/17,174.5,67.56,110.89,386.75,440.07,125.3,153.49,339.12,64.31,164.47,292.60999
2021/11/18,173.94,67.5,111.14,390.76,441.57,125.77,157.87,341.27,63.61,163.05,316.75
2021/11/19,172.61,67.45,111.56,392.93,440.78,127.1,160.55,343.11,60.67,160.92,329.85001
2021/11/22,168.74,67.19,110.59,388.37,439.53,125.61,161.02,339.83,61.51,164.35001,319.56
2021/11/23,167.28,67.1,109.8,386.6,440.12,123.79,161.41,337.68,63.13,168.28,317.45999
2021/11/24,167.12,67.08,110.33,387.85,441.29,125.78,161.94,337.91,63.48,166.96001,326.73999
2021/11/26,166.85,66.6,111.22,380.49,431.45,128.96,156.81,329.68,61.25,161.92999,315.03
2021/11/29,166.62,67.01,111.3,388.75,436.74,127.92,160.24,336.63,61.59,161.23,333.76001
2021/11/30,165.5,66.73,111.54,383.04,428.24,129.86,165.3,330.59,59.84,158.83,326.76001
2021/12/1,166.16,66.74,111.56,376.53,423.49,130.67,164.77,330.08,59.79,157.89,314.35001
2021/12/2,165.24,67.23,111.82,379.24,429.97,130.83,163.76,329.49,61.28,161.21001,321.26001
2021/12/3,166.63,67.23,112.75,372.64,426.23,132.39,161.84,323.01,60.89,158.28999,306.92999
2021/12/6,166.22,67.53,112.18,375.63,431.28,130.57,165.32,326.19,61.58,160.16,300.37
2021/12/7,166.81,67.89,112.23,386.94,440.2,129.52,171.18,334.92,62.27,162.57001,324.26999
2021/12/8,166.9,67.87,111.48,388.67,441.37,127.28,175.08,334.97,62.45,160.71001,318.26001
2021/12/9,165.88,67.57,111.39,382.95,438.39,127.99,174.56,333.1,62.61,160.46001,304.89999
2021/12/10,166.58,67.72,111.51,387.12,442.51,127.68,179.45,342.54,63.01,159.82001,301.98001
2021/12/13,167,67.72,112.02,381.53,438.59,129.57,175.74,339.4,61.63,157.92,281.60999
2021/12/14,165.44,67.61,111.51,377.58,435.58,129.26,174.33,328.34,61.54,159.13,283.37
2021/12/15,166.15,67.87,111.66,386.18,442.38,128.02,179.3,334.65,61.27,157.94,304.59
2021/12/16,168.16,67.82,111.65,376.25,438.48,128.07,172.26,324.9,61.37,160.41,283.87
2021/12/17,167.8,67.75,111.92,374.38,433.82,129.52,171.14,323.8,60.03,156.75999,278.01001
2021/12/20,167.09,67.64,111.43,370.74,429.2,128.55,169.75,319.91,59.16,153.94,277.19
2021/12/21,167.02,68,111.65,379.04,436.82,128.06,172.99,327.29,60.5,156.09,290.75
2021/12/22,168.59,68.18,111.82,383.66,441.19,128.65,175.64,333.2,60.99,156.7,294
2021/12/23,168.97,68.37,111.65,386.55,443.94,127.53,176.28,334.69,61.02,157.25999,296.39999
2021/12/27,169.37,68.44,111.98,392.94,450.22,127.84,180.33,342.45,61.89,158.16,309.45001
2021/12/28,168.64,68.41,111.84,391.12,449.85,127.34,179.29,341.25,61.69,158.64,303.22
2021/12/29,168.59,68.3,111.23,391.06,450.43,125.94,179.38,341.95,61.15,158.56,300.01001
2021/12/30,169.8,68.27,111.67,389.89,449.18,127,178.2,339.32,60.79,158.48,295.85999
2021/12/31,170.96,68.25,111.5,387.46,448.05,127.25,177.57,336.32,61.19,158.35001,294.10999
2022/1/3,168.33,68.22,110.32,391.19,450.64,123.91,182.01,334.75,63.54,161.7,301.20999
2022/1/4,169.57,68.05,110.41,386.11,450.49,123.39,179.7,329.01,65.93,167.83,292.89999
2022/1/5,169.06,67.53,109.76,374.25,441.84,122.72,174.92,316.38,66.75,163.78,276.04001
2022/1/6,166.99,67.53,109.62,373.99,441.43,123.04,172,313.88,68.32,165.52,281.78
2022/1/7,167.75,67.36,109.15,369.94,439.68,122.16,172.17,314.04,68.88,167.16,272.47
2022/1/10,168.26,67.42,109.05,370.18,439.14,122.46,172.19,314.27,68.47,167.32001,274
2022/1/11,170.29,67.73,109.37,375.74,443.14,123.27,175.08,314.98,71.35,167.49001,278.17001
2022/1/12,170.74,67.84,109.3,377.23,444.33,122.8,175.53,318.27,71.14,168.44,279.98999
2022/1/13,170.16,67.6,109.64,367.79,438.21,123.89,172.19,304.8,70.63,168.23,265.75
2022/1/14,169.67,67.53,108.68,370.08,438.39,122.02,173.07,310.2,71.87,157.89,269.42001
2022/1/18,169.39,67.2,107.64,360.87,430.63,120.3,169.8,302.65,73.08,151.27,259.03
2022/1/19,172.08,67.14,107.81,356.91,426.16,121.14,166.23,303.33,73.11,148.92999,250.67
2022/1/20,171.65,67.02,107.75,352.27,421.44,121.88,164.51,301.6,73.27,147.66,241.5
2022/1/21,171.09,67.02,108.46,342.5,413.17,123.33,162.41,296.03,72.17,145.08,233.74001
2022/1/24,172.03,66.95,108.12,344.07,414.92,122.32,161.62,296.37,72.79,144.95,233.72
2022/1/25,172.58,66.76,107.82,336.09,409.85,122.12,159.78,288.49,74.93,146.53,223.24001
2022/1/26,169.79,66.53,107.09,335.57,408.83,120.65,159.69,296.71,74.17,147.92,227.72
2022/1/27,167.6,66.24,107.33,332.19,406.81,122.86,159.22,299.84,75.12,145.31,219.44
2022/1/28,167.1,66.43,107.45,342.61,416.91,122.9,170.33,308.26,75.28,146.61,228.39999
2022/1/31,168.09,66.44,107.5,353.57,424.42,122.27,174.78,310.98,75.96,148.60001,244.86
2022/2/1,168.23,66.71,107.68,355.97,427.29,121.86,174.61,308.76,80.83,151.14999,246.38
2022/2/2,168.84,66.81,107.68,358.86,431.44,122.28,175.84,313.46,80.62,149.94,252.42
2022/2/3,168.6,66.21,106.82,344.31,421.3,121.32,172.9,301.25,79.68,148.7,239.48
2022/2/4,168.86,65.95,105.75,348.66,423.28,119.53,172.39,305.94,81.41,152.56,243.19
2022/2/7,170.11,65.9,105.95,345.85,421.92,119.61,171.66,300.95,82.39,153.07001,247.28
2022/2/8,170.63,65.83,105.55,349.74,425.39,118.81,174.83,304.56,80.26,155.95,251.08
2022/2/9,171.21,66.18,105.91,357.15,431.62,119.03,176.28,311.21,79,156.60001,267.04999
2022/2/10,170.56,65.31,104.46,349.07,423.86,117.14,172.12,302.38,78.24,155.95,258.23999
2022/2/11,173.81,65.08,105.24,337.99,415.5,118.88,168.64,295.04,80.21,153.92,239.49001
2022/2/14,174.74,64.97,104.3,338.41,414.15,117.4,168.88,295,78.98,152.49001,242.67
2022/2/15,173.08,65.08,103.78,346.83,420.83,116.07,172.79,300.47,77.99,154.72,264.95001
2022/2/16,174.86,65.44,103.93,346.74,421.3,116.76,172.55,299.5,78.35,155,265.10999
2022/2/17,177.25,65.16,104.01,336.43,412.3,117.62,168.88,290.73,78.23,151.42999,245.07001
2022/2/18,177.12,65.26,104.26,332.59,409.63,118.86,167.3,287.93,77.36,152.14,236.42
2022/2/22,177.49,65.11,104.13,329.25,405.23,119.17,164.32,287.72,76.46,151.87,233.89999
2022/2/23,178.29,64.99,103.18,320.81,398.04,117.53,160.07,280.27,76.77,148.69,223.87
2022/2/24,177.14,65.45,103.67,331.59,404.03,117.61,162.74,294.59,75.8,144.55,237.48
2022/2/25,176.55,65.82,104.09,336.74,412.95,117.69,164.85,297.31,77.84,147.97,241.57001
2022/2/28,178.38,65.87,105.21,337.74,411.89,120.27,165.12,298.79,78.42,141.8,243.85001
2022/3/1,181.62,65.69,105.57,332.57,405.62,121.66,163.2,294.95,79.17,136.45,234.77
2022/3/2,179.73,65.85,103.96,338.15,413.08,117.5,166.56,300.19,80.53,139.28,242.2
2022/3/3,180.8,65.65,104.34,333.32,411.02,118.7,166.23,295.92,81.04,138.28999,237.14
2022/3/4,183.68,65.22,104.44,328.49,407.68,120.75,163.17,289.86,84.09,134.39999,229.36
2022/3/7,186.41,64.65,103.18,316.37,395.67,119.83,159.3,278.91,87.12,129.21001,213.52
2022/3/8,191.51,64.42,102.56,314.9,392.67,118.62,157.44,275.85,87.78,128.3,215.14
2022/3/9,185.82,64.96,102.74,326.24,403.19,117.46,162.95,288.5,82.79,133.44,230.14
2022/3/10,186.4,64.42,101.56,322.62,401.37,115.77,158.52,285.59,85.36,131.86,226.58
2022/3/11,185.09,63.95,101.52,315.93,396.27,116.16,154.73,280.07,84.92,128.89,221
2022/3/14,182.3,63.19,100.05,309.86,393.37,113.45,150.62,276.44,81.88,130.17,213.3
2022/3/15,178.89,63.66,100.84,319.58,402.02,113.25,155.09,287.15,77.22,132.48,229.73
2022/3/16,180.01,64.56,101.7,331.43,410.94,114.36,159.59,294.39,76.93,138.39999,244.96001
2022/3/17,180.89,65,102.69,335.44,416.08,113.51,160.62,295.22,78.98,140.14999,247.66
2022/3/18,179.3,65.21,102.9,342.31,420.64,114.9,163.98,300.43,78.67,140.10001,264.53
2022/3/21,180.67,64.46,101.47,341.36,420.51,112.23,165.38,299.16,82.2,139.64999,267.34
2022/3/22,179.36,64.79,101.22,348.06,425.44,110.8,168.82,304.06,81.84,142.62,265.23999
2022/3/23,181.81,64.59,101.51,343.06,419.96,113.22,170.21,299.49,83.13,139.78,256.34
2022/3/24,183.13,64.72,101.55,350.69,426.29,112.34,174.07,304.1,83.38,140.69,281.5
2022/3/25,182.38,64.26,100.75,350.39,428.37,110.78,174.72,303.68,85.2,141.92,276.92001
2022/3/28,179.06,64.66,101.31,355.82,431.42,111.73,175.6,310.7,82.81,140.87,282.19
2022/3/29,179.14,65.46,102.16,361.94,436.75,112.57,178.96,315.41,82.37,141.17999,286.56
2022/3/30,180.58,65.26,102.4,357.94,434.06,113.45,177.77,313.86,83.78,140.53999,276.89999
2022/3/31,180.65,65.02,102.16,353.51,427.38,113.72,174.61,308.31,82.59,136.32001,272.85999
2022/4/1,179.5,65.02,102.5,352.83,428.59,114.16,174.31,309.42,83.12,135.31,267.12
2022/4/4,180.37,65.51,102.86,360.1,432.26,113.36,178.44,314.97,83.16,135.91,273.60001
2022/4/5,179.24,64.66,101.06,352.1,426.8,110.8,175.06,310.88,82.73,133.34,259.31
2022/4/6,179.66,64.15,100.46,344.46,422.53,109.91,171.83,299.5,83.65,131.49001,244.07001
2022/4/7,180.34,64.05,100,345.28,424.66,109.08,172.14,301.37,85.05,131.09,242.08
2022/4/8,181.47,63.66,99.21,340.45,423.52,107.9,170.09,296.97,86.84,133.49001,231.19
2022/4/11,182.37,63.23,98.25,332.39,416.28,106.19,165.75,285.26,83.85,133,219.17
2022/4/12,183.77,63.71,98.31,330.99,414.74,106.04,167.66,282.06,85.6,131.53999,215.03999
2022/4/13,184.65,64.09,98.82,337.72,419.49,106.26,170.4,287.62,86.81,127.3,222.03
2022/4/14,184.04,63.66,97.67,330,414.27,104.13,165.29,279.83,87.83,126.12,212.58
2022/4/18,184.61,63.56,96.93,330.25,414.44,103.61,165.07,280.52,88.55,128.46001,217.83
2022/4/19,181.82,63.5,96.16,337.63,421.13,102.83,167.4,285.3,87.76,131.12,221.98
2022/4/20,182.71,63.7,97.15,332.71,420.82,104.9,167.23,286.36,87.96,131.58,214.82001
2022/4/21,182.06,63.27,96.12,325.82,414.52,104.13,166.42,280.81,87.03,130.56,201.83
